step,time,id,mass,x,y,z,vx,vy,vz,radius
195,0.019499999999999938,1,1,0.49981084434159967,0.0097487829770555069,0,-0.019501188495079372,0.49981080874243333,0,1
196,0.019599999999999937,0,1,-0.49980889422275016,-0.009798764057929751,0,0.019601207117798294,-0.49980885788470869,0,1
196,0.019599999999999937,1,1,0.49980889422275016,0.009798764057929751,0,-0.019601207117798294,0.49980885788470869,0,1
197,0.019699999999999936,0,1,-0.49980693410203836,-0.0098487449437182212,0,0.01970122593402393,-0.49980689701367803,0,1
197,0.019699999999999936,1,1,0.49980693410203836,0.0098487449437182212,0,-0.01970122593402393,0.49980689701367803,0,1
198,0.019799999999999936,0,1,-0.49980496397944496,-0.0098987256334195882,0,0.019801244944756411,-0.49980492612920441,0,1
198,0.019799999999999936,1,1,0.49980496397944496,0.0098987256334195882,0,-0.019801244944756411,0.49980492612920441,0,1
199,0.019899999999999935,0,1,-0.49980298385495048,-0.009948706126032509,0,0.01990126415099587,-0.49980294523115021,0,1
199,0.019899999999999935,1,1,0.49980298385495048,0.009948706126032509,0,-0.01990126415099587,0.49980294523115021,0,1
200,0.019999999999999934,0,1,-0.49980099372853537,-0.0099986864205556247,0,0.020001283553742442,-0.49980095431937704,0,1
200,0.019999999999999934,1,1,0.49980099372853537,0.0099986864205556247,0,-0.020001283553742442,0.49980095431937704,0,1
201,0.020099999999999934,0,1,-0.49979899360017999,-0.010048666515987563,0,0.020101303153996268,-0.49979895339374586,0,1
201,0.020099999999999934,1,1,0.49979899360017999,0.010048666515987563,0,-0.020101303153996268,0.49979895339374586,0,1
202,0.020199999999999933,0,1,-0.49979698346986456,-0.010098646411326937,0,0.020201322952757485,-0.49979694245411688,0,1
202,0.020199999999999933,1,1,0.49979698346986456,0.010098646411326937,0,-0.020201322952757485,0.49979694245411688,0,1
203,0.020299999999999933,0,1,-0.49979496333756929,-0.010148626105572349,0,0.02030134295102623,-0.49979492150034965,0,1
203,0.020299999999999933,1,1,0.49979496333756929,0.010148626105572349,0,-0.02030134295102623,0.49979492150034965,0,1
204,0.020399999999999932,0,1,-0.49979293320327417,-0.010198605597722383,0,0.020401363149802648,-0.49979289053230308,0,1
204,0.020399999999999932,1,1,0.49979293320327417,0.010198605597722383,0,-0.020401363149802648,0.49979289053230308,0,1
205,0.020499999999999931,0,1,-0.49979089306695917,-0.010248584886775613,0,0.020501383550086884,-0.49979084954983521,0,1
205,0.020499999999999931,1,1,0.49979089306695917,0.010248584886775613,0,-0.020501383550086884,0.49979084954983521,0,1
206,0.020599999999999931,0,1,-0.49978884292860415,-0.010298563971730597,0,0.020601404152879085,-0.49978879855280356,0,1
206,0.020599999999999931,1,1,0.49978884292860415,0.010298563971730597,0,-0.020601404152879085,0.49978879855280356,0,1
207,0.02069999999999993,0,1,-0.49978678278818889,-0.010348542851585877,0,0.020701424959179395,-0.49978673754106478,0,1
207,0.02069999999999993,1,1,0.49978678278818889,0.010348542851585877,0,-0.020701424959179395,0.49978673754106478,0,1
208,0.02079999999999993,0,1,-0.49978471264569296,-0.010398521525339984,0,0.020801445969987967,-0.49978466651447495,0,1
208,0.02079999999999993,1,1,0.49978471264569296,0.010398521525339984,0,-0.020801445969987967,0.49978466651447495,0,1
209,0.020899999999999929,0,1,-0.49978263250109595,-0.010448499991991432,0,0.020901467186304947,-0.49978258547288934,0,1
209,0.020899999999999929,1,1,0.49978263250109595,0.010448499991991432,0,-0.020901467186304947,0.49978258547288934,0,1
210,0.020999999999999928,0,1,-0.4997805423543773,-0.01049847825053872,0,0.021001488609130491,-0.49978049441616262,0,1
210,0.020999999999999928,1,1,0.4997805423543773,0.01049847825053872,0,-0.021001488609130491,0.49978049441616262,0,1
211,0.021099999999999928,0,1,-0.49977844220551637,-0.010548456299980337,0,0.021101510239464754,-0.4997783933441487,0,1
211,0.021099999999999928,1,1,0.49977844220551637,0.010548456299980337,0,-0.021101510239464754,0.4997783933441487,0,1
212,0.021199999999999927,0,1,-0.4997763320544924,-0.010598434139314751,0,0.02120153207830789,-0.49977628225670079,0,1
212,0.021199999999999927,1,1,0.4997763320544924,0.010598434139314751,0,-0.02120153207830789,0.49977628225670079,0,1
213,0.021299999999999927,0,1,-0.49977421190128457,-0.010648411767540422,0,0.021301554126660058,-0.4997741611536714,0,1
213,0.021299999999999927,1,1,0.49977421190128457,0.010648411767540422,0,-0.021301554126660058,0.4997741611536714,0,1
214,0.021399999999999926,0,1,-0.4997720817458719,-0.010698389183655789,0,0.021401576385521415,-0.49977203003491233,0,1
214,0.021399999999999926,1,1,0.4997720817458719,0.010698389183655789,0,-0.021401576385521415,0.49977203003491233,0,1
215,0.021499999999999925,0,1,-0.49976994158823335,-0.01074836638665928,0,0.021501598855892125,-0.49976988890027474,0,1
215,0.021499999999999925,1,1,0.49976994158823335,0.01074836638665928,0,-0.021501598855892125,0.49976988890027474,0,1
216,0.021599999999999925,0,1,-0.49976779142834776,-0.010798343375549307,0,0.021601621538772351,-0.49976773774960898,0,1
216,0.021599999999999925,1,1,0.49976779142834776,0.010798343375549307,0,-0.021601621538772351,0.49976773774960898,0,1
217,0.021699999999999924,0,1,-0.49976563126619389,-0.010848320149324268,0,0.021701644435162259,-0.49976557658276477,0,1
217,0.021699999999999924,1,1,0.49976563126619389,0.010848320149324268,0,-0.021701644435162259,0.49976557658276477,0,1
218,0.021799999999999924,0,1,-0.49976346110175035,-0.010898296706982544,0,0.021801667546062015,-0.49976340539959113,0,1
218,0.021799999999999924,1,1,0.49976346110175035,0.010898296706982544,0,-0.021801667546062015,0.49976340539959113,0,1
219,0.021899999999999923,0,1,-0.49976128093499572,-0.010948273047522503,0,0.021901690872471787,-0.49976122419993635,0,1
219,0.021899999999999923,1,1,0.49976128093499572,0.010948273047522503,0,-0.021901690872471787,0.49976122419993635,0,1
220,0.021999999999999922,0,1,-0.49975909076590846,-0.010998249169942497,0,0.022001714415391747,-0.49975903298364799,0,1
220,0.021999999999999922,1,1,0.49975909076590846,0.010998249169942497,0,-0.022001714415391747,0.49975903298364799,0,1
221,0.022099999999999922,0,1,-0.49975689059446693,-0.011048225073240863,0,0.022101738175822068,-0.49975683175057301,0,1
221,0.022099999999999922,1,1,0.49975689059446693,0.011048225073240863,0,-0.022101738175822068,0.49975683175057301,0,1
222,0.022199999999999921,0,1,-0.49975468042064936,-0.01109820075641592,0,0.022201762154762925,-0.49975462050055752,0,1
222,0.022199999999999921,1,1,0.49975468042064936,0.01109820075641592,0,-0.022201762154762925,0.49975462050055752,0,1
223,0.022299999999999921,0,1,-0.49975246024443387,-0.011148176218465975,0,0.022301786353214489,-0.49975239923344705,0,1
223,0.022299999999999921,1,1,0.49975246024443387,0.011148176218465975,0,-0.022301786353214489,0.49975239923344705,0,1
224,0.02239999999999992,0,1,-0.49975023006579855,-0.011198151458389319,0,0.022401810772176945,-0.49975016794908639,0,1
224,0.02239999999999992,1,1,0.49975023006579855,0.011198151458389319,0,-0.022401810772176945,0.49975016794908639,0,1
225,0.022499999999999919,0,1,-0.49974798988472136,-0.011248126475184228,0,0.022501835412650467,-0.4997479266473196,0,1
225,0.022499999999999919,1,1,0.49974798988472136,0.011248126475184228,0,-0.022501835412650467,0.4997479266473196,0,1
226,0.022599999999999919,0,1,-0.49974573970118008,-0.01129810126784896,0,0.022601860275635242,-0.49974567532799008,0,1
226,0.022599999999999919,1,1,0.49974573970118008,0.01129810126784896,0,-0.022601860275635242,0.49974567532799008,0,1
227,0.022699999999999918,0,1,-0.49974347951515252,-0.011348075835381759,0,0.022701885362131451,-0.49974341399094047,0,1
227,0.022699999999999918,1,1,0.49974347951515252,0.011348075835381759,0,-0.022701885362131451,0.49974341399094047,0,1
228,0.022799999999999918,0,1,-0.49974120932661631,-0.011398050176780854,0,0.022801910673139279,-0.49974114263601277,0,1
228,0.022799999999999918,1,1,0.49974120932661631,0.011398050176780854,0,-0.022801910673139279,0.49974114263601277,0,1
229,0.022899999999999917,0,1,-0.49973892913554901,-0.011448024291044455,0,0.022901936209658916,-0.49973886126304828,0,1
229,0.022899999999999917,1,1,0.49973892913554901,0.011448024291044455,0,-0.022901936209658916,0.49973886126304828,0,1
230,0.022999999999999916,0,1,-0.49973663894192805,-0.01149799817717076,0,0.023001961972690551,-0.49973656987188753,0,1
230,0.022999999999999916,1,1,0.49973663894192805,0.01149799817717076,0,-0.023001961972690551,0.49973656987188753,0,1
231,0.023099999999999916,0,1,-0.49973433874573076,-0.011547971834157948,0,0.023101987963234375,-0.49973426846237035,0,1
231,0.023099999999999916,1,1,0.49973433874573076,0.011547971834157948,0,-0.023101987963234375,0.49973426846237035,0,1
232,0.023199999999999915,0,1,-0.49973202854693444,-0.011597945261004185,0,0.023202014182290582,-0.49973195703433593,0,1
232,0.023199999999999915,1,1,0.49973202854693444,0.011597945261004185,0,-0.023202014182290582,0.49973195703433593,0,1
233,0.023299999999999915,0,1,-0.49972970834551622,-0.01164791845670762,0,0.023302040630859364,-0.49972963558762273,0,1
233,0.023299999999999915,1,1,0.49972970834551622,0.01164791845670762,0,-0.023302040630859364,0.49972963558762273,0,1
234,0.023399999999999914,0,1,-0.49972737814145313,-0.011697891420266383,0,0.023402067309940922,-0.49972730412206851,0,1
234,0.023399999999999914,1,1,0.49972737814145313,0.011697891420266383,0,-0.023402067309940922,0.49972730412206851,0,1
235,0.023499999999999913,0,1,-0.49972503793472212,-0.01174786415067859,0,0.023502094220535456,-0.49972496263751026,0,1
235,0.023499999999999913,1,1,0.49972503793472212,0.01174786415067859,0,-0.023502094220535456,0.49972496263751026,0,1
236,0.023599999999999913,0,1,-0.49972268772530004,-0.011797836646942341,0,0.023602121363643164,-0.49972261113378441,0,1
236,0.023599999999999913,1,1,0.49972268772530004,0.011797836646942341,0,-0.023602121363643164,0.49972261113378441,0,1
237,0.023699999999999912,0,1,-0.4997203275131637,-0.011847808908055719,0,0.023702148740264252,-0.49972024961072653,0,1
237,0.023699999999999912,1,1,0.4997203275131637,0.011847808908055719,0,-0.023702148740264252,0.49972024961072653,0,1
238,0.023799999999999912,0,1,-0.49971795729828966,-0.011897780933016791,0,0.023802176351398925,-0.49971787806817164,0,1
238,0.023799999999999912,1,1,0.49971795729828966,0.011897780933016791,0,-0.023802176351398925,0.49971787806817164,0,1
239,0.023899999999999911,0,1,-0.4997155770806545,-0.011947752720823608,0,0.023902204198047391,-0.49971549650595393,0,1
239,0.023899999999999911,1,1,0.4997155770806545,0.011947752720823608,0,-0.023902204198047391,0.49971549650595393,0,1
240,0.02399999999999991,0,1,-0.49971318686023469,-0.011997724270474203,0,0.024002232281209859,-0.49971310492390691,0,1
240,0.02399999999999991,1,1,0.49971318686023469,0.011997724270474203,0,-0.024002232281209859,0.49971310492390691,0,1
241,0.02409999999999991,0,1,-0.49971078663700658,-0.012047695580966593,0,0.024102260601886541,-0.49971070332186346,0,1
241,0.02409999999999991,1,1,0.49971078663700658,0.012047695580966593,0,-0.024102260601886541,0.49971070332186346,0,1
242,0.024199999999999909,0,1,-0.4997083764109464,-0.012097666651298779,0,0.02420228916107765,-0.49970829169965564,0,1
242,0.024199999999999909,1,1,0.4997083764109464,0.012097666651298779,0,-0.02420228916107765,0.49970829169965564,0,1
243,0.024299999999999908,0,1,-0.49970595618203029,-0.012147637480468744,0,0.024302317959783399,-0.49970587005711492,0,1
243,0.024299999999999908,1,1,0.49970595618203029,0.012147637480468744,0,-0.024302317959783399,0.49970587005711492,0,1
244,0.024399999999999908,0,1,-0.49970352595023432,-0.012197608067474455,0,0.02440234699900401,-0.499703438394072,0,1
244,0.024399999999999908,1,1,0.49970352595023432,0.012197608067474455,0,-0.02440234699900401,0.499703438394072,0,1
245,0.024499999999999907,0,1,-0.4997010857155344,-0.012247578411313862,0,0.024502376279739699,-0.49970099671035689,0,1
245,0.024499999999999907,1,1,0.4997010857155344,0.012247578411313862,0,-0.024502376279739699,0.49970099671035689,0,1
246,0.024599999999999907,0,1,-0.49969863547790644,-0.012297548510984897,0,0.024602405802990692,-0.49969854500579897,0,1
246,0.024599999999999907,1,1,0.49969863547790644,0.012297548510984897,0,-0.024602405802990692,0.49969854500579897,0,1
247,0.024699999999999906,0,1,-0.49969617523732612,-0.012347518365485477,0,0.024702435569757212,-0.49969608328022674,0,1
247,0.024699999999999906,1,1,0.49969617523732612,0.012347518365485477,0,-0.024702435569757212,0.49969608328022674,0,1
248,0.024799999999999905,0,1,-0.49969370499376914,-0.012397487973813499,0,0.024802465581039483,-0.4996936115334682,0,1
248,0.024799999999999905,1,1,0.49969370499376914,0.012397487973813499,0,-0.024802465581039483,0.4996936115334682,0,1
249,0.024899999999999905,0,1,-0.49969122474721106,-0.012447457334966846,0,0.024902495837837733,-0.49969112976535046,0,1
249,0.024899999999999905,1,1,0.49969122474721106,0.012447457334966846,0,-0.024902495837837733,0.49969112976535046,0,1
250,0.024999999999999904,0,1,-0.4996887344976273,-0.012497426447943381,0,0.025002526341152194,-0.49968863797570012,0,1
250,0.024999999999999904,1,1,0.4996887344976273,0.012497426447943381,0,-0.025002526341152194,0.49968863797570012,0,1
251,0.025099999999999904,0,1,-0.4996862342449932,-0.012547395311740952,0,0.025102557091983099,-0.49968613616434288,0,1
251,0.025099999999999904,1,1,0.4996862342449932,0.012547395311740952,0,-0.025102557091983099,0.49968613616434288,0,1
252,0.025199999999999903,0,1,-0.49968372398928401,-0.012597363925357387,0,0.025202588091330681,-0.49968362433110386,0,1
252,0.025199999999999903,1,1,0.49968372398928401,0.012597363925357387,0,-0.025202588091330681,0.49968362433110386,0,1
253,0.025299999999999902,0,1,-0.49968120373047487,-0.012647332287790497,0,0.025302619340195176,-0.49968110247580749,0,1
253,0.025299999999999902,1,1,0.49968120373047487,0.012647332287790497,0,-0.025302619340195176,0.49968110247580749,0,1
254,0.025399999999999902,0,1,-0.49967867346854083,-0.012697300398038078,0,0.025402650839576827,-0.49967857059827742,0,1
254,0.025399999999999902,1,1,0.49967867346854083,0.012697300398038078,0,-0.025402650839576827,0.49967857059827742,0,1
255,0.025499999999999901,0,1,-0.49967613320345688,-0.012747268255097905,0,0.025502682590475872,-0.49967602869833661,0,1
255,0.025499999999999901,1,1,0.49967613320345688,0.012747268255097905,0,-0.025502682590475872,0.49967602869833661,0,1
256,0.025599999999999901,0,1,-0.49967358293519781,-0.012797235857967739,0,0.025602714593892555,-0.49967347677580737,0,1
256,0.025599999999999901,1,1,0.49967358293519781,0.012797235857967739,0,-0.025602714593892555,0.49967347677580737,0,1
257,0.0256999999999999,0,1,-0.49967102266373842,-0.01284720320564532,0,0.025702746850827123,-0.49967091483051124,0,1
257,0.0256999999999999,1,1,0.49967102266373842,0.01284720320564532,0,-0.025702746850827123,0.49967091483051124,0,1
258,0.025799999999999899,0,1,-0.49966845238905333,-0.012897170297128372,0,0.025802779362279819,-0.49966834286226913,0,1
258,0.025799999999999899,1,1,0.49966845238905333,0.012897170297128372,0,-0.025802779362279819,0.49966834286226913,0,1
259,0.025899999999999899,0,1,-0.49966587211111713,-0.012947137131414599,0,0.025902812129250895,-0.49966576087090114,0,1
259,0.025899999999999899,1,1,0.49966587211111713,0.012947137131414599,0,-0.025902812129250895,0.49966576087090114,0,1
260,0.025999999999999898,0,1,-0.49966328182990422,-0.012997103707501689,0,0.026002845152740605,-0.4996631688562268,0,1
260,0.025999999999999898,1,1,0.49966328182990422,0.012997103707501689,0,-0.026002845152740605,0.4996631688562268,0,1
261,0.026099999999999898,0,1,-0.49966068154538895,-0.013047070024387311,0,0.026102878433749203,-0.49966056681806481,0,1
261,0.026099999999999898,1,1,0.49966068154538895,0.013047070024387311,0,-0.026102878433749203,0.49966056681806481,0,1
262,0.026199999999999897,0,1,-0.49965807125754558,-0.013097036081069118,0,0.026202911973276944,-0.49965795475623326,0,1
262,0.026199999999999897,1,1,0.49965807125754558,0.013097036081069118,0,-0.026202911973276944,0.49965795475623326,0,1
263,0.026299999999999896,0,1,-0.49965545096634822,-0.013147001876544741,0,0.026302945772324091,-0.49965533267054946,0,1
263,0.026299999999999896,1,1,0.49965545096634822,0.013147001876544741,0,-0.026302945772324091,0.49965533267054946,0,1
264,0.026399999999999896,0,1,-0.49965282067177097,-0.013196967409811796,0,0.0264029798318909,-0.49965270056083005,0,1
264,0.026399999999999896,1,1,0.49965282067177097,0.013196967409811796,0,-0.0264029798318909,0.49965270056083005,0,1
265,0.026499999999999895,0,1,-0.49965018037378778,-0.013246932679867878,0,0.026503014152977636,-0.49965005842689098,0,1
265,0.026499999999999895,1,1,0.49965018037378778,0.013246932679867878,0,-0.026503014152977636,0.49965005842689098,0,1
266,0.026599999999999895,0,1,-0.4996475300723725,-0.013296897685710568,0,0.026603048736584565,-0.49964740626854748,0,1
266,0.026599999999999895,1,1,0.4996475300723725,0.013296897685710568,0,-0.026603048736584565,0.49964740626854748,0,1
267,0.026699999999999894,0,1,-0.49964486976749883,-0.013346862426337423,0,0.026703083583711956,-0.4996447440856141,0,1
267,0.026699999999999894,1,1,0.49964486976749883,0.013346862426337423,0,-0.026703083583711956,0.4996447440856141,0,1
268,0.026799999999999893,0,1,-0.49964219945914046,-0.013396826900745984,0,0.026803118695360079,-0.49964207187790466,0,1
268,0.026799999999999893,1,1,0.49964219945914046,0.013396826900745984,0,-0.026803118695360079,0.49964207187790466,0,1
269,0.026899999999999893,0,1,-0.49963951914727089,-0.013446791107933774,0,0.026903154072529207,-0.4996393896452323,0,1
269,0.026899999999999893,1,1,0.49963951914727089,0.013446791107933774,0,-0.026903154072529207,0.4996393896452323,0,1
270,0.026999999999999892,0,1,-0.49963682883186367,-0.013496755046898297,0,0.027003189716219612,-0.4996366973874094,0,1
270,0.026999999999999892,1,1,0.49963682883186367,0.013496755046898297,0,-0.027003189716219612,0.4996366973874094,0,1
271,0.027099999999999892,0,1,-0.49963412851289202,-0.013546718716637037,0,0.027103225627431574,-0.49963399510424772,0,1
271,0.027099999999999892,1,1,0.49963412851289202,0.013546718716637037,0,-0.027103225627431574,0.49963399510424772,0,1
272,0.027199999999999891,0,1,-0.4996314181903293,-0.013596682116147462,0,0.027203261807165369,-0.49963128279555818,0,1
272,0.027199999999999891,1,1,0.4996314181903293,0.013596682116147462,0,-0.027203261807165369,0.49963128279555818,0,1
273,0.02729999999999989,0,1,-0.4996286978641486,-0.013646645244427017,0,0.027303298256421284,-0.49962856046115117,0,1
273,0.02729999999999989,1,1,0.4996286978641486,0.013646645244427017,0,-0.027303298256421284,0.49962856046115117,0,1
274,0.02739999999999989,0,1,-0.49962596753432298,-0.013696608100473132,0,0.027403334976199598,-0.49962582810083628,0,1
274,0.02739999999999989,1,1,0.49962596753432298,0.013696608100473132,0,-0.027403334976199598,0.49962582810083628,0,1
275,0.027499999999999889,0,1,-0.49962322720082536,-0.013746570683283216,0,0.027503371967500603,-0.49962308571442238,0,1
275,0.027499999999999889,1,1,0.49962322720082536,0.013746570683283216,0,-0.027503371967500603,0.49962308571442238,0,1
276,0.027599999999999889,0,1,-0.49962047686362859,-0.013796532991854658,0,0.027603409231324583,-0.49962033330171768,0,1
276,0.027599999999999889,1,1,0.49962047686362859,0.013796532991854658,0,-0.027603409231324583,0.49962033330171768,0,1
277,0.027699999999999888,0,1,-0.49961771652270548,-0.01384649502518483,0,0.027703446768671834,-0.49961757086252961,0,1
277,0.027699999999999888,1,1,0.49961771652270548,0.01384649502518483,0,-0.027703446768671834,0.49961757086252961,0,1
278,0.027799999999999887,0,1,-0.4996149461780286,-0.013896456782271083,0,0.027803484580542645,-0.49961479839666501,0,1
278,0.027799999999999887,1,1,0.4996149461780286,0.013896456782271083,0,-0.027803484580542645,0.49961479839666501,0,1
279,0.027899999999999887,0,1,-0.49961216582957052,-0.013946418262110748,0,0.027903522667937313,-0.49961201590392995,0,1
279,0.027899999999999887,1,1,0.49961216582957052,0.013946418262110748,0,-0.027903522667937313,0.49961201590392995,0,1
280,0.027999999999999886,0,1,-0.49960937547730372,-0.013996379463701141,0,0.028003561031856139,-0.49960922338412983,0,1
280,0.027999999999999886,1,1,0.49960937547730372,0.013996379463701141,0,-0.028003561031856139,0.49960922338412983,0,1
281,0.028099999999999885,0,1,-0.49960657512120055,-0.014046340386039554,0,0.028103599673299423,-0.49960642083706924,0,1
281,0.028099999999999885,1,1,0.49960657512120055,0.014046340386039554,0,-0.028103599673299423,0.49960642083706924,0,1
282,0.028199999999999885,0,1,-0.49960376476123319,-0.014096301028123261,0,0.028203638593267469,-0.49960360826255223,0,1
282,0.028199999999999885,1,1,0.49960376476123319,0.014096301028123261,0,-0.028203638593267469,0.49960360826255223,0,1
283,0.028299999999999884,0,1,-0.49960094439737385,-0.014146261388949517,0,0.028303677792760582,-0.49960078566038202,0,1
283,0.028299999999999884,1,1,0.49960094439737385,0.014146261388949517,0,-0.028303677792760582,0.49960078566038202,0,1
284,0.028399999999999884,0,1,-0.49959811402959459,-0.014196221467515556,0,0.028403717272779069,-0.49959795303036114,0,1
284,0.028399999999999884,1,1,0.49959811402959459,0.014196221467515556,0,-0.028403717272779069,0.49959795303036114,0,1
285,0.028499999999999883,0,1,-0.49959527365786732,-0.014246181262818592,0,0.028503757034323243,-0.49959511037229148,0,1
285,0.028499999999999883,1,1,0.49959527365786732,0.014246181262818592,0,-0.028503757034323243,0.49959511037229148,0,1
286,0.028599999999999882,0,1,-0.49959242328216391,-0.01429614077385582,0,0.028603797078393417,-0.49959225768597415,0,1
286,0.028599999999999882,1,1,0.49959242328216391,0.01429614077385582,0,-0.028603797078393417,0.49959225768597415,0,1
287,0.028699999999999882,0,1,-0.4995895629024561,-0.014346099999624417,0,0.028703837405989904,-0.49958939497120963,0,1
287,0.028699999999999882,1,1,0.4995895629024561,0.014346099999624417,0,-0.028703837405989904,0.49958939497120963,0,1
288,0.028799999999999881,0,1,-0.49958669251871551,-0.014396058939121539,0,0.028803878018113023,-0.49958652222779759,0,1
288,0.028799999999999881,1,1,0.49958669251871551,0.014396058939121539,0,-0.028803878018113023,0.49958652222779759,0,1
289,0.028899999999999881,0,1,-0.49958381213091368,-0.014446017591344319,0,0.028903918915763098,-0.49958363945553713,0,1
289,0.028899999999999881,1,1,0.49958381213091368,0.014446017591344319,0,-0.028903918915763098,0.49958363945553713,0,1
290,0.02899999999999988,0,1,-0.49958092173902213,-0.014495975955289873,0,0.029003960099940447,-0.49958074665422653,0,1
290,0.02899999999999988,1,1,0.49958092173902213,0.014495975955289873,0,-0.029003960099940447,0.49958074665422653,0,1
291,0.029099999999999879,0,1,-0.49957802134301216,-0.014545934029955295,0,0.029104001571645399,-0.49957784382366344,0,1
291,0.029099999999999879,1,1,0.49957802134301216,0.014545934029955295,0,-0.029104001571645399,0.49957784382366344,0,1
292,0.029199999999999879,0,1,-0.49957511094285501,-0.014595891814337661,0,0.029204043331878281,-0.49957493096364475,0,1
292,0.029199999999999879,1,1,0.49957511094285501,0.014595891814337661,0,-0.029204043331878281,0.49957493096364475,0,1
293,0.029299999999999878,0,1,-0.49957219053852181,-0.014645849307434025,0,0.029304085381639425,-0.49957200807396668,0,1
293,0.029299999999999878,1,1,0.49957219053852181,0.014645849307434025,0,-0.029304085381639425,0.49957200807396668,0,1
294,0.029399999999999878,0,1,-0.49956926012998365,-0.014695806508241422,0,0.029404127721929164,-0.49956907515442472,0,1
294,0.029399999999999878,1,1,0.49956926012998365,0.014695806508241422,0,-0.029404127721929164,0.49956907515442472,0,1
295,0.029499999999999877,0,1,-0.49956631971721144,-0.014745763415756865,0,0.029504170353747833,-0.49956613220481372,0,1
295,0.029499999999999877,1,1,0.49956631971721144,0.014745763415756865,0,-0.029504170353747833,0.49956613220481372,0,1
296,0.029599999999999876,0,1,-0.49956336930017609,-0.014795720028977347,0,0.029604213278095769,-0.49956317922492771,0,1
296,0.029599999999999876,1,1,0.49956336930017609,0.014795720028977347,0,-0.029604213278095769,0.49956317922492771,0,1
297,0.029699999999999876,0,1,-0.49956040887884828,-0.014845676346899839,0,0.029704256495973316,-0.49956021621456009,0,1
297,0.029699999999999876,1,1,0.49956040887884828,0.014845676346899839,0,-0.029704256495973316,0.49956021621456009,0,1
298,0.029799999999999875,0,1,-0.49955743845319867,-0.014895632368521296,0,0.029804300008380816,-0.49955724317350358,0,1
298,0.029799999999999875,1,1,0.49955743845319867,0.014895632368521296,0,-0.029804300008380816,0.49955724317350358,0,1
299,0.029899999999999875,0,1,-0.49955445802319781,-0.014945588092838646,0,0.029904343816318617,-0.49955426010155013,0,1
299,0.029899999999999875,1,1,0.49955445802319781,0.014945588092838646,0,-0.029904343816318617,0.49955426010155013,0,1
300,0.029999999999999874,0,1,-0.49955146758881619,-0.014995543518848801,0,0.030004387920787065,-0.49955126699849101,0,1
300,0.029999999999999874,1,1,0.49955146758881619,0.014995543518848801,0,-0.030004387920787065,0.49955126699849101,0,1
301,0.030099999999999873,0,1,-0.4995484671500241,-0.01504549864554865,0,0.03010443232278651,-0.49954826386411683,0,1
301,0.030099999999999873,1,1,0.4995484671500241,0.01504549864554865,0,-0.03010443232278651,0.49954826386411683,0,1
302,0.030199999999999873,0,1,-0.49954545670679185,-0.015095453471935062,0,0.03020447702331731,-0.49954525069821737,0,1
302,0.030199999999999873,1,1,0.49954545670679185,0.015095453471935062,0,-0.03020447702331731,0.49954525069821737,0,1
303,0.030299999999999872,0,1,-0.49954243625908951,-0.015145407997004885,0,0.030304522023379819,-0.49954222750058186,0,1
303,0.030299999999999872,1,1,0.49954243625908951,0.015145407997004885,0,-0.030304522023379819,0.49954222750058186,0,1
304,0.030399999999999872,0,1,-0.49953940580688716,-0.015195362219754942,0,0.030404567323974396,-0.49953919427099874,0,1
304,0.030399999999999872,1,1,0.49953940580688716,0.015195362219754942,0,-0.030404567323974396,0.49953919427099874,0,1
305,0.030499999999999871,0,1,-0.49953636535015478,-0.015245316139182043,0,0.030504612926101404,-0.49953615100925575,0,1
305,0.030499999999999871,1,1,0.49953636535015478,0.015245316139182043,0,-0.030504612926101404,0.49953615100925575,0,1
306,0.03059999999999987,0,1,-0.49953331488886216,-0.015295269754282968,0,0.030604658830761206,-0.49953309771513993,0,1
306,0.03059999999999987,1,1,0.49953331488886216,0.015295269754282968,0,-0.030604658830761206,0.49953309771513993,0,1
307,0.03069999999999987,0,1,-0.4995302544229791,-0.015345223064054482,0,0.030704705038954169,-0.49953003438843757,0,1
307,0.03069999999999987,1,1,0.4995302544229791,0.015345223064054482,0,-0.030704705038954169,0.49953003438843757,0,1
308,0.030799999999999869,0,1,-0.4995271839524752,-0.015395176067493325,0,0.030804751551680665,-0.49952696102893435,0,1
308,0.030799999999999869,1,1,0.4995271839524752,0.015395176067493325,0,-0.030804751551680665,0.49952696102893435,0,1
309,0.030899999999999869,0,1,-0.49952410347732001,-0.015445128763596218,0,0.030904798369941065,-0.4995238776364152,0,1
309,0.030899999999999869,1,1,0.49952410347732001,0.015445128763596218,0,-0.030904798369941065,0.4995238776364152,0,1
310,0.030999999999999868,0,1,-0.49952101299748303,-0.01549508115135986,0,0.031004845494735742,-0.49952078421066431,0,1
310,0.030999999999999868,1,1,0.49952101299748303,0.01549508115135986,0,-0.031004845494735742,0.49952078421066431,0,1
311,0.031099999999999867,0,1,-0.49951791251293354,-0.015545033229780927,0,0.031104892927065076,-0.49951768075146524,0,1
311,0.031099999999999867,1,1,0.49951791251293354,0.015545033229780927,0,-0.031104892927065076,0.49951768075146524,0,1
312,0.031199999999999867,0,1,-0.49951480202364085,-0.015594984997856073,0,0.031204940667929448,-0.49951456725860072,0,1
312,0.031199999999999867,1,1,0.49951480202364085,0.015594984997856073,0,-0.031204940667929448,0.49951456725860072,0,1
313,0.03129999999999987,0,1,-0.49951168152957404,-0.015644936454581933,0,0.031304988718329242,-0.49951144373185291,0,1
